date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2023-11-27,3.8,3.08,2.95,2.1,,,74,67.5,68.5,63,-1.2,-2.4,-2.5,-3.8,13,6.75,6.5,0,,,102.97,102.9,102.9,102.84,97.65,97.58,97.59,97.53,16100,16100,16100,16100,1.6,1.5,1.4,1.3,15.1,0,0,0,0,0,,,,07:29:00,1701098940,7.48,16:02:00,1701129720,16.03,8.55,,,3,4,-4,-3,,4,4,4,4,,,,,,,,
2023-11-26,4.1,2.31,2.15,0.2,,,89,83,82,75,0.9,-0.3,-0.2,-1.2,9,4.46,4.5,0,,,103.16,103.01,103.02,102.87,97.82,97.68,97.69,97.56,16100,16100,16100,16100,2,1.5,1.6,1.2,15.8,0,0,0,0,0,,,,07:27:00,1701012420,7.45,16:03:00,1701043380,16.05,8.6,1,1,2,5,-1,-1,,4,4,4,4,,,,,,,,
2023-11-25,3.3,1.66,1.54,-0.2,,,88,78.3,77.5,67,-1,-1.8,-1.9,-2.8,15,6.67,7.5,0,,,103.27,103.21,103.22,103.16,97.92,97.86,97.86,97.81,16100,16100,16100,16100,2,1.8,1.6,1.3,16.5,0,0,0,0,0,,,,07:26:00,1700925960,7.43,16:04:00,1700957040,16.07,8.63,1,1,3,4,-3,-1,,4,4,4,4,,,,,,,,
2023-11-24,1.9,-1.31,-2.7,-7.3,,-11,94,85.1,82.5,71,-1.8,-3.6,-5,-8.2,8,2.5,4,0,,,103.52,103.39,103.37,103.22,98.12,97.99,97.99,97.85,16100,16100,16100,16100,2.1,1.8,1.8,1.4,20.7,0,0,0,0,0,,,,07:24:00,1700839440,7.4,16:05:00,1700870700,16.08,8.68,1,1,3,3,-6,-6,,4,3.6,2,0,,,,,,,,
2023-11-23,5.6,-1.27,-0.45,-6.5,,-10,96,83.2,76,56,-0.3,-4,-3.5,-6.6,17,5.21,8.5,0,,,103.52,103.42,103.35,103.18,98.12,98.03,97.97,97.82,16100,16100,16100,16100,2.3,1.9,1.9,1.5,18.4,0,0,0,0,0,,,,07:23:00,1700752980,7.38,16:06:00,1700784360,16.1,8.72,1,1,5,5,-6,-6,,4,1.1,2,0,,,,,,,,
2023-11-22,7.3,1.49,1.6,-4.1,,-7,97,87.8,83.5,70,2.2,-0.4,-1.7,-5.6,9,3.62,4.5,0,,,103.17,102.85,102.84,102.51,97.81,97.53,97.52,97.23,16100,16100,16100,16100,2,1.4,1.5,1,16.4,0,0,0,0,0,,,,07:21:00,1700666460,7.35,16:06:00,1700697960,16.1,8.75,1,1,7,8,-4,-4,,4,2.6,2,0,,,,,,,,
2023-11-21,7.4,1.28,1.4,-4.6,,-5,97,80.8,78,59,0,-1.9,-2.3,-4.6,9,2.88,4.5,0,,,103.5,102.88,102.99,102.47,98.13,97.53,97.64,97.16,16100,16033.3,15300,14500,2.3,1.6,1.8,1.2,16.6,0,0,0,0,0,,,,07:20:00,1700580000,7.33,16:07:00,1700611620,16.12,8.78,1,1,6,6,1,1,,4,0.8,2,0,,,,,,,,
2023-11-20,6,-0.07,0.89,-4.2,,-6,93,82.6,81,69,-0.8,-2.8,-2.9,-5,11,4,5.5,0,,,103.78,103.61,103.49,103.2,98.4,98.24,98.14,97.89,16100,16099.6,16095,16090,2,1.5,1.6,1.3,17.1,0,0,0,0,0,,,,07:18:00,1700493480,7.3,16:08:00,1700525280,16.13,8.83,1,1,4,4,-1,-1,,0,0,0,0,,,,,,,,
2023-11-19,10.4,4.22,3.15,-4.1,,-3,98,75.7,71.5,45,3.9,-0.3,0.4,-3,28,11.46,16,4,52,23,103.13,101.88,101.97,100.82,97.82,96.61,96.7,95.59,16100,14695.8,11250,6400,2,1.6,1.6,1.1,14.8,0,0,0,0,0.2,,,,07:17:00,1700407020,7.28,16:10:00,1700439000,16.17,8.88,,,8,8,-2,1,,4,2.9,2,0,,,,,,,,
2023-11-18,5,-1.23,-0.7,-6.4,,-8,98,87.9,81.5,65,-0.8,-3.1,-3.8,-6.8,8,3.75,4,0,,,101.98,101.41,101.42,100.86,96.69,96.12,96.16,95.62,16100,15966.7,14500,12900,2,1.8,1.7,1.4,18.7,0,0,0,0,0,,,,07:15:00,1700320500,7.25,16:11:00,1700352660,16.18,8.93,1,1,3,4,0,0,,4,1.5,2,0,,,,,,,,
2023-11-17,6.4,-0.99,0.2,-6,,-7,96,83.6,74,52,-1.9,-3.7,-4,-6,11,4,5.5,0,,,102.58,102.33,102.32,102.05,97.2,96.99,96.97,96.74,16100,16100,16100,16100,3,1.9,2.2,1.4,17.8,0,0,0,0,0,,,,07:13:00,1700233980,7.22,16:12:00,1700266320,16.2,8.98,1,1,3,4,-4,-3,,4,0.2,2,0,,,,,,,,
2023-11-16,3.6,-0.68,-0.24,-4.1,,-5,99,89.5,84.5,70,-0.5,-2.3,-2.4,-4.2,8,3.5,4,0,,,102.43,102.33,102.28,102.12,97.11,97.01,96.97,96.82,16100,15095.8,10450,4800,3,1.7,2.1,1.2,18.2,0,0,0,0,0,,,,07:12:00,1700147520,7.2,16:13:00,1700179980,16.22,9.02,1,1,2,2,-4,-4,,4,2.1,2,0,,,,,,,,
2023-11-15,4.7,1.41,1.8,-1.1,,-2,99,86,86.5,74,1.7,-0.8,-0.8,-3.3,11,3.42,5.5,0,,,102.08,101.61,101.69,101.3,96.78,96.35,96.42,96.06,16100,14695.8,11250,6400,2,1.5,1.6,1.1,16.2,0,0,0,0,0.4,,,,07:10:00,1700061000,7.17,16:14:00,1700093640,16.23,9.07,,,3,3,-3,-3,,4,3.3,2.5,1,,,,,,,,
2023-11-14,7,1.28,0.85,-5.3,,-9,95,71.6,72.5,50,-1.3,-3.6,-3.6,-5.9,13,6.96,8.5,4,,,102.1,101.81,101.83,101.55,96.8,96.53,96.53,96.25,16100,16100,16100,16100,3,1.8,2.1,1.3,17.1,0,0,0,0,0,,,,07:09:00,1699974540,7.15,16:16:00,1700007360,16.27,9.12,1,1,4,4,-2,-2,,4,0.8,2,0,,,,,,,,
2023-11-13,10.9,4.07,4.9,-1.1,,-4,96,73.8,66,36,4.4,-0.9,0.1,-4.2,37,9.58,18.5,0,45,24,102.07,101.48,101.52,100.97,96.79,96.24,96.28,95.77,16100,16100,16100,16100,2,1.5,1.5,1,13.1,0,0,0,0,1,,,,07:07:00,1699888020,7.12,16:17:00,1699921020,16.28,9.17,,,7,9,-2,-2,,4,1.7,2,0,,,,,,,,
2023-11-12,8,3.97,3.45,-1.1,,-3,88,73.3,65.5,43,1.3,-0.6,-1.3,-3.9,15,5.83,7.5,0,33,14,102.1,101.66,101.58,101.06,96.84,96.42,96.34,95.85,16100,16100,16100,16100,2,1.6,1.6,1.3,14.6,0,0,0,0,0,,,,07:05:00,1699801500,7.08,16:18:00,1699834680,16.3,9.22,1,1,7,8,3,3,,4,1.8,2,0,,,,,,,,
2023-11-11,10.6,7.47,6.85,3.1,,,90,65.4,69.5,49,4.9,1.2,1.4,-2.2,37,16.88,18.5,0,52,15,101.66,100.84,101,100.34,96.45,95.67,95.82,95.2,16100,15700,12900,9700,10,2,5.7,1.3,11.2,0,1.8,0,0,2,,,,07:04:00,1699715040,7.07,16:20:00,1699748400,16.33,9.27,1,1,9,9,-1,4,,4,2.4,2,0,,,,,,,,
2023-11-10,9.3,5.76,5.15,1,,,91,74.8,75,59,3,1.5,1.8,0.5,15,8.33,7.5,0,32,26,101.84,101.65,101.47,101.1,96.62,96.43,96.27,95.92,16100,16100,16100,16100,3,1.8,2.1,1.3,12.8,0,0.2,0,0,0,,,,07:02:00,1699628520,7.03,16:21:00,1699662060,16.35,9.32,1,1,8,8,2,3,,4,3.3,2,0,,,,,,,,
2023-11-09,7.5,3.5,2.54,-2.4,,-4,100,83.5,81,62,2.8,0.8,0.6,-1.6,13,6.08,6.5,0,28,20,102.9,102.32,102.3,101.7,97.59,97.03,97.03,96.47,16100,14079.2,8150,200,3,2.1,2.3,1.6,15.5,0,0,0,0,0,,,,07:00:00,1699542000,7,16:22:00,1699575720,16.37,9.37,,,4,4,1,1,,4,2,2,0,,,,,,,,
2023-11-08,9.5,2.61,3.4,-2.7,,-4,99,89.8,84,69,3.9,1,0.8,-2.4,9,4.79,4.5,0,,,103.02,102.88,102.79,102.56,97.71,97.56,97.49,97.28,16100,16100,16100,16100,2,1.6,1.5,1,14.6,0,0,0,0,0,,,,06:59:00,1699455540,6.98,16:24:00,1699489440,16.4,9.42,,,5,5,-1,-1,,4,2.5,2,0,,,,,,,,
2023-11-07,8.2,5.23,4.69,1.2,,,98,91.5,88,78,6.5,4,3,-0.5,15,4.58,7.5,0,,,102.48,101.44,101.52,100.56,97.2,96.23,96.3,95.4,16100,15966.7,14500,12900,4,1.4,2.5,1,13.3,0,0,0,0,4,,,,06:57:00,1699369020,6.95,16:25:00,1699403100,16.42,9.47,,,8,8,-1,-1,,4,3.2,2,0,,,,,,,,
2023-11-06,8.3,5.88,4.05,-0.2,,,99,93.2,89,79,6.3,4.8,4.9,3.5,22,8.38,11,0,32,35,100.77,100.46,100.49,100.21,95.6,95.3,95.33,95.06,16100,14087.5,10450,4800,2,1.2,1.5,1,13.9,0,0,0,0,7,,,,06:55:00,1699282500,6.92,16:27:00,1699316820,16.45,9.53,,,6,6,3,4,,4,3.8,2.5,1,,,,,,,,
2023-11-05,11,5.83,5.55,0.1,,,99,90.4,85.5,72,6.8,4.3,3.4,0,17,6.72,8.5,0,,,101.21,101.04,101.02,100.84,96.02,95.85,95.84,95.66,16100,15972,14500,12900,2,1.2,1.5,1,12.4,0,0.6,0,0,0,,,,06:54:00,1699196040,6.9,16:29:00,1699230540,16.48,9.58,1,1,10,10,2,2,,4,1.6,2,0,,,,,,,,
2023-11-04,10,7.04,7.65,5.3,,,98,94.1,91.5,85,8,6.2,6.2,4.4,15,4.83,7.5,0,,,101.71,101.05,101.21,100.71,96.51,95.87,96.03,95.54,16100,15766.7,13700,11300,2,1.5,1.5,1,10.3,0,2.6,0.6,0,1,,,,07:52:00,1699109520,7.87,17:30:00,1699144200,17.5,9.63,1,1,10,10,2,2,,4,3.6,2.5,1,,,,,,,,
2023-11-03,10.6,7.9,7.44,4.3,,,87,80.3,79,71,5.5,4.7,4.8,4,21,13.33,14.5,8,,,102.2,102.02,102.01,101.82,96.95,96.79,96.77,96.59,16100,16100,16100,16100,1.4,1.3,1.2,1,10.6,0,2.4,0.4,0,0,,,,07:50:00,1699023000,7.83,17:32:00,1699057920,17.53,9.7,1,1,11,12,3,3,,4,3.1,2,0,,,,,,,,
2023-11-02,6.5,4.13,4.3,2.1,,,97,92,85.5,74,5,2.9,2.1,-0.8,11,6.17,5.5,0,,,101.85,101.5,101.57,101.29,96.61,96.27,96.33,96.06,16100,13954.2,10450,4800,3,2,2,1.1,13.7,0,0,0,0,5.6,,,,07:49:00,1698936540,7.82,17:33:00,1698971580,17.55,9.73,1,1,5,5,4,4,,4,3.8,2.5,1,,,,,,,,
2023-11-01,6.7,1.25,0.3,-6.1,,-8,94,76.7,75,56,-0.7,-2.6,-3.5,-6.2,8,3.5,4,0,,,102.6,102.34,102.22,101.85,97.25,97.02,96.92,96.6,16100,16100,16100,16100,3,2.2,2.5,2,17.7,0,0,0,0,0,,,,07:47:00,1698850020,7.78,17:35:00,1698885300,17.58,9.8,2,2,3,3,0,0,,4,2.4,2,0,,,,,,,,
2023-10-31,6.9,-1.28,-0.84,-8.6,,-9,94,77.6,71.5,49,-2.4,-5.1,-5.7,-9,9,4.25,4.5,0,,,103.23,102.9,102.89,102.56,97.86,97.53,97.53,97.21,16100,16033.3,15300,14500,3,2.1,2.4,1.8,18.8,0,0,0,0,0,,,,07:46:00,1698763560,7.77,17:37:00,1698799020,17.62,9.85,2,2,3,3,-3,-3,,4,1,2,0,,,,,,,,
2023-10-30,7.4,-1.55,-0.7,-8.8,,-11,92,74,67.5,43,-4,-6,-6.8,-9.5,9,3.88,4.5,0,,,103.67,103.44,103.45,103.23,98.22,98.04,98.02,97.82,16100,16100,16100,16100,2.4,2,2,1.7,18.7,0,0,0,0,0,,,,07:44:00,1698677040,7.73,17:39:00,1698712740,17.65,9.92,2,2,7,7,-4,-4,,3,0.3,1.5,0,,,,,,,,
2023-10-29,6.6,-1.93,-1.6,-9.8,,-9,91,69.2,64.5,38,-4.3,-7.5,-6.9,-9.5,11,4,5.5,0,,,103.92,103.69,103.7,103.48,98.45,98.28,98.27,98.09,16100,16100,16100,16100,3,1.7,2.2,1.5,19.6,0,0,0,0,0,,,,07:42:00,1698590520,7.7,17:40:00,1698626400,17.67,9.97,2,2,5,6,-6,-4,,0,0,0,0,,,,,,,,
2023-10-28,6.1,-2.71,-1.79,-9.7,,-11,84,66.7,61,38,-6,-8.7,-8.7,-11.4,13,4.58,6.5,0,,,103.81,103.65,103.64,103.48,98.36,98.22,98.22,98.09,16100,16100,16100,16100,3,1.6,2.1,1.2,19.8,0,0,0,0,0,,,,07:41:00,1698504060,7.68,17:42:00,1698540120,17.7,10.02,2,2,5,6,-5,-5,,4,0.4,2,0,,,,,,,,
2023-10-27,5.8,-1.09,-0.55,-6.9,,-9,84,58.6,55.5,27,-6,-9.2,-9.1,-12.2,13,5,6.5,0,37,35,103.45,103.16,103.17,102.9,98.06,97.79,97.81,97.56,16100,16100,16100,16100,2,1.5,1.6,1.2,18.6,0,0,0,0,0,,,,07:39:00,1698417540,7.65,17:44:00,1698453840,17.73,10.08,2,2,4,4,-7,-7,,4,1.1,2,0,,,,,,,,
2023-10-26,5.1,-0.1,-0.6,-6.3,,-7,84,60.2,60,36,-5.6,-7.6,-7.8,-9.9,13,4.96,6.5,0,,,102.87,102.62,102.53,102.2,97.53,97.28,97.21,96.89,16100,16100,16100,16100,1.9,1.5,1.5,1.1,18.6,0,0,0,0,0,,,,07:37:00,1698331020,7.62,17:46:00,1698367560,17.77,10.15,2,2,4,4,-6,-4,,4,2.1,2,0,,,,,,,,
2023-10-25,5.5,3.02,0.8,-3.9,,-5,80,56.6,60.5,41,-1.9,-5.1,-4.5,-7.2,43,24.71,21.5,0,63,34,102.12,101.62,101.65,101.18,96.81,96.38,96.39,95.98,16100,16100,16100,16100,3,1.5,2.1,1.2,17.2,0,0,0,0,0,,,,07:36:00,1698244560,7.6,17:48:00,1698281280,17.8,10.2,2,2,4,4,-4,-4,,4,3.5,2,0,,,,,,,,
2023-10-24,7,4.61,3.65,0.3,,,87,70.7,71,55,1.1,-0.4,-0.2,-1.6,46,20.5,23,0,55,34,101.58,101.4,101.38,101.18,96.35,96.19,96.17,95.98,16100,16100,16100,16100,2,1.4,1.6,1.1,14.3,0,0,0,0,0,,,,07:34:00,1698158040,7.57,17:49:00,1698194940,17.82,10.25,1,1,7,7,-1,-1,,4,2.6,2,0,,,,,,,,
2023-10-23,15.6,7.58,8.5,1.4,,,94,67.5,62.5,31,5,1,0.7,-3.6,39,12.21,19.5,0,55,35,101.47,101.12,101.12,100.77,96.28,95.94,95.95,95.62,16100,16100,16100,16100,2,1.4,1.5,1,9.5,0,3.5,1.5,0,0,,,,07:32:00,1698071520,7.53,17:51:00,1698108660,17.85,10.32,1,2,14,14,3,3,,4,2.4,2,0,,,,,,,,
2023-10-22,14.7,8.92,8.19,1.7,,,94,81.5,75.5,57,8.3,5.7,4.9,1.5,22,6.67,11,0,33,34,101.38,101.27,101.24,101.11,96.21,96.1,96.09,95.97,16100,16100,16100,16100,2,1.1,1.5,1,9.8,0,3.2,1.2,0,0,,,,07:31:00,1697985060,7.52,17:53:00,1698022380,17.88,10.37,2,2,14,15,4,4,,4,1.2,2,0,,,,,,,,
2023-10-21,12.4,8.95,8.75,5.1,,,90,80.8,78.5,67,7.2,5.8,5.5,3.8,22,6.17,11,0,,,101.65,101.5,101.51,101.37,96.48,96.32,96.34,96.2,16100,16100,16100,16100,2,1.2,1.5,1,9.2,0,3.8,1.8,0,0,,,,07:29:00,1697898540,7.48,17:55:00,1697936100,17.92,10.43,2,2,12,12,7,7,,4,1.4,2,0,,,,,,,,
2023-10-20,17.9,12.75,11.85,5.8,,,89,71.7,67,45,11,7.4,7.3,3.7,39,13.33,19.5,0,48,34,101.89,101.69,101.69,101.5,96.74,96.55,96.56,96.37,16100,16100,16100,16100,2,1.3,1.5,1,6.2,0,6.8,4.8,1.8,0,,,,07:28:00,1697812080,7.47,17:57:00,1697849820,17.95,10.48,2,2,16,19,7,7,,4,1.8,2,0,,,,,,,,
2023-10-19,18.1,12.28,11.25,4.4,,,99,79,75.5,52,10.7,8.4,7.9,5.1,17,6.12,8.5,0,,,101.76,101.6,101.6,101.44,96.59,96.45,96.44,96.29,16100,16100,16100,16100,2,1.4,1.5,1,6.8,0,6.2,4.2,1.2,0,,,,07:26:00,1697725560,7.43,17:59:00,1697763540,17.98,10.55,2,2,19,19,8,11,,4,2.5,2,0,,,,,,,,
2023-10-18,17.1,12.15,12.9,8.7,,,97,82,74,51,10.8,8.8,8.6,6.4,26,9.04,13,0,39,34,102.06,101.87,101.89,101.72,96.89,96.7,96.73,96.57,16100,16100,16100,16100,1.5,1.2,1.2,1,5.1,0,7.9,5.9,2.9,1.5,,,,07:24:00,1697639040,7.4,18:01:00,1697677260,18.02,10.62,1,2,16,16,10,10,,4,3.5,2,0,,,,,,,,
2023-10-17,16,11.37,11.1,6.2,,,94,65.1,67,40,8.3,4.6,5.2,2,17,8.71,8.5,0,41,24,102.21,101.98,101.83,101.44,96.98,96.8,96.64,96.3,16100,16100,16100,16100,2,1.3,1.5,1,6.9,0,6.1,4.1,1.1,0.7,,,,07:23:00,1697552580,7.38,18:03:00,1697590980,18.05,10.67,2,2,14,14,8,8,,4,2.2,2,0,,,,,,,,
2023-10-16,16.8,12.41,12.6,8.4,,,100,84.9,80,60,11.2,9.8,7.7,4.2,22,7.38,11,0,35,13,101.99,101.37,101.47,100.96,96.83,96.23,96.33,95.83,16100,15566.7,13700,11300,1.5,1.2,1.2,1,5.4,0,7.6,5.6,2.6,3.9,,,,07:21:00,1697466060,7.35,18:05:00,1697504700,18.08,10.73,2,2,18,18,6,6,,4,2.6,2,0,,,,,,,,
2023-10-15,17.1,11.76,11.65,6.2,,,98,82.3,78,58,10.9,8.6,8.4,6,9,4.08,4.5,0,,,102.46,102.24,102.26,102.06,97.25,97.05,97.07,96.89,16100,15900,13700,11300,2,1.3,1.5,1,6.3,0,6.7,4.7,1.6,0.2,,,,07:19:00,1697379540,7.32,18:07:00,1697418420,18.12,10.8,3,3,18,18,9,9,,4,1.5,2,0,,,,,,,,
2023-10-14,15.1,10.56,10.45,5.8,,,95,84.2,82,69,9.8,8,7.2,4.7,22,5.58,11,0,,,102.01,101.74,101.72,101.43,96.82,96.57,96.54,96.27,16100,16100,16100,16100,2,1.2,1.5,1,7.5,0,5.5,3.5,0.4,0.2,,,,07:18:00,1697293080,7.3,18:09:00,1697332140,18.15,10.85,1,3,17,17,7,7,,4,3.4,2,0,,,,,,,,
2023-10-13,16.9,9.16,8.64,0.4,,,99,79.5,75,51,7.7,5.5,4.8,1.8,9,4.17,4.5,0,,,101.92,101.56,101.61,101.3,96.72,96.38,96.42,96.13,16100,16100,16100,16100,1.5,1.1,1.2,1,9.4,0,3.6,1.6,0,0,,,,07:16:00,1697206560,7.27,18:11:00,1697245860,18.18,10.92,2,3,17,17,6,6,,4,2.1,2,0,,,,,,,,
2023-10-12,16.3,8.14,8.3,0.3,,,98,81.8,76.5,55,7.7,4.9,4.3,0.9,24,5.38,12,0,30,33,102.17,101.96,101.84,101.52,96.95,96.75,96.65,96.35,16100,16100,16100,16100,1.4,1.1,1.2,1,9.7,0,3.3,1.3,0,0,,,,07:15:00,1697120100,7.25,18:13:00,1697159580,18.22,10.97,3,3,16,16,7,7,,3,0.2,1.5,0,,,,,,,,
2023-10-11,16.5,10.8,10.75,5,,,94,75.8,72,50,8.6,6.4,6.2,3.8,21,7.04,10.5,0,28,20,101.45,100.58,100.7,99.95,96.28,95.47,95.59,94.9,16100,16100,16100,16100,1.4,1.1,1.2,1,7.2,0,5.8,3.8,0.8,0,,,,07:13:00,1697033580,7.22,18:15:00,1697073300,18.25,11.03,3,3,16,16,4,4,,4,1.9,2,0,,,,,,,,
2023-10-10,16.7,13.39,13.14,9.6,,,98,78.2,70,42,13.2,9.3,8.5,3.8,26,10.12,13,0,39,25,100.02,99.86,99.84,99.67,94.99,94.82,94.82,94.65,16100,15900,13700,11300,1.6,1.3,1.3,1,4.9,0,8.1,6.1,3.1,0.2,,,,07:12:00,1696947120,7.2,18:17:00,1696987020,18.28,11.08,1,1,15,16,5,6,,4,3.1,2,0,,,,,,,,
2023-10-09,19,12.91,12.4,5.8,,,98,83.5,78,58,13,9.9,9.7,6.3,9,5.04,4.5,0,,,100.71,100.35,100.36,100.02,95.64,95.27,95.31,94.98,16100,16100,16100,16100,2,1.8,1.5,1,5.6,0,7.4,5.4,2.4,0.8,,,,07:10:00,1696860600,7.17,18:19:00,1696900740,18.32,11.15,3,3,22,22,11,11,,4,1.2,2,0,,,,,,,,
2023-10-08,22.1,12.52,13.3,4.5,,,98,78.3,71.5,45,11.5,8.4,8.3,5.2,9,4.71,4.5,0,,,101.58,101.16,101.15,100.72,96.42,96.03,96,95.59,16100,16100,16100,16100,2,1.3,1.5,1,4.7,0,8.3,6.3,3.3,0,,,,07:09:00,1696774140,7.15,18:22:00,1696814520,18.37,11.22,3,3,23,23,8,8,,1,0.1,0.5,0,,,,,,,,
2023-10-07,21.7,11.53,12.3,2.9,,,99,77.9,70.5,42,9.7,7.2,6.5,3.3,8,4.25,4,0,,,102.35,101.93,101.93,101.51,97.16,96.75,96.76,96.35,16100,16100,16100,16100,2,1.2,1.5,1,5.7,0,7.3,5.3,2.3,0,,,,07:07:00,1696687620,7.12,18:24:00,1696728240,18.4,11.28,4,4,21,21,5,6,,0,0,0,0,,,,,,,,
2023-10-06,19,10.35,11,3,,,98,80.3,75,52,9.6,6.7,6.4,3.2,21,5.88,10.5,0,30,34,103.26,102.84,102.81,102.36,98.02,97.61,97.58,97.15,16100,16100,16100,16100,1.3,1.1,1.1,1,7,0,6,4,1,0,,,,07:05:00,1696601100,7.08,18:26:00,1696641960,18.43,11.35,4,4,20,20,5,5,,0,0,0,0,,,,,,,,
2023-10-05,18.7,13.45,13.1,7.5,,,95,73.5,74.5,54,10.2,8.6,8.2,6.1,22,5.96,11,0,32,34,103.22,102.97,102.89,102.55,97.99,97.77,97.69,97.39,16100,16100,16100,16100,1.8,1.3,1.4,1,4.9,0,8.1,6.1,3.1,0,,,,07:04:00,1696514640,7.07,18:28:00,1696555680,18.47,11.4,3,3,20,20,5,6,,4,2.8,2,0,,,,,,,,
2023-10-04,21.2,15.91,15.5,9.8,,,82,60.5,61,40,9.7,8,8.2,6.7,22,7.42,11,0,33,35,102.58,102.21,102.19,101.8,97.42,97.06,97.04,96.67,16100,16100,16100,16100,1.3,1.1,1.1,1,2.5,0,10.5,8.5,5.5,0,,,,07:02:00,1696428120,7.03,18:30:00,1696469400,18.5,11.47,3,3,20,20,9,9,,4,2.6,2,0,,,,,,,,
2023-10-03,20.1,13.45,13.75,7.4,,,100,76.8,73.5,47,9.9,9,8.9,7.9,17,5.67,8.5,0,,,102.01,101.79,101.79,101.57,96.83,96.63,96.62,96.41,16100,13766.7,8350,600,1.6,1.2,1.3,1,4.2,0,8.8,6.8,3.8,0,,,,07:01:00,1696341660,7.02,18:32:00,1696383120,18.53,11.52,3,3,18,19,9,11,,4,2.3,2,0,,,,,,,,
2023-10-02,15.1,10.2,10,4.9,,,98,83.1,76,54,10.4,7.3,7.1,3.8,26,8.38,13,0,33,34,101.56,101.43,101.41,101.27,96.4,96.26,96.26,96.12,16100,16100,16100,16100,2,1.4,1.5,1,8,0,5,3,0,0.7,,,,06:59:00,1696255140,6.98,18:34:00,1696296840,18.57,11.58,3,3,18,18,5,5,,4,3,2,0,,,,,,,,
2023-10-01,16.2,8.27,8.15,0.1,,,98,79.6,75,52,7.3,4.6,4.2,1.1,22,5.12,11,0,30,33,102.36,102.01,101.98,101.6,97.11,96.8,96.76,96.42,16100,16100,16100,16100,2,1.1,1.5,1,9.8,0,3.1,1.1,0,0,,,,06:58:00,1696168680,6.97,18:37:00,1696210620,18.62,11.65,3,3,17,17,6,6,,3,0.4,1.5,0,,,,,,,,
2023-09-30,16.5,9.77,10.1,3.7,,,95,77.5,72,49,7.3,5.7,5.3,3.4,30,9.58,15,0,41,33,102.09,101.8,101.88,101.67,96.87,96.61,96.67,96.47,16100,16100,16100,16100,1.2,1,1.1,1,7.9,0,5.1,3.1,0.1,0,,,,06:56:00,1696082160,6.93,18:39:00,1696124340,18.65,11.72,3,3,15,15,3,4,,4,2.5,2,0,,,,,,,,
2023-09-29,14.4,9.3,9.65,4.9,,,93,76.5,74,55,6.2,5.2,5,3.8,21,6.83,10.5,0,,,101.67,101.53,101.53,101.4,96.47,96.36,96.36,96.25,16100,16100,16100,16100,1.3,1.1,1.1,1,8.3,0,4.7,2.6,0,0,,,,06:55:00,1695995700,6.92,18:41:00,1696038060,18.68,11.77,3,3,15,15,5,5,,4,3.5,2.5,1,,,,,,,,
2023-09-28,16.6,11.51,12.8,9,,,96,78.6,76,56,9.4,7.7,7.8,6.1,41,9.75,20.5,0,54,26,101.58,101.45,101.45,101.32,96.42,96.3,96.3,96.18,16100,16100,16100,16100,1.3,1.1,1.1,1,5.2,0,7.8,5.8,2.8,0,,,,06:53:00,1695909180,6.88,18:43:00,1695951780,18.72,11.83,3,3,14,14,5,5,,4,3.2,2,0,,,,,,,,
2023-09-27,14.1,10.87,10.8,7.5,,,97,87.8,85.5,74,9.9,8.9,8.6,7.2,11,6.04,5.5,0,,,101.53,101.41,101.42,101.32,96.38,96.26,96.27,96.17,16100,16100,16100,16100,1.2,1.1,1.1,1,7.2,0,5.8,3.8,0.8,3.7,,,,06:52:00,1695822720,6.87,18:45:00,1695865500,18.75,11.88,3,3,12,12,8,8,,4,3.2,2,0,,,,,,,,
2023-09-26,19.2,13.3,14.8,10.4,,,97,82.7,73,49,11.1,10.2,9.2,7.4,21,7.38,10.5,0,,,101.55,101.33,101.33,101.1,96.4,96.2,96.19,95.99,16100,16100,16100,16100,1.6,1.3,1.3,1,3.2,0,9.8,7.8,4.8,6.6,,,,06:50:00,1695736200,6.83,18:47:00,1695779220,18.78,11.95,3,3,18,18,7,8,,4,2.8,2,0,,,,,,,,
